ID,ID,Budget,Popularity,Release Date,Revenue,Runtime,Vote Average,Vote Count,IMDB
1889,82693,21000000,34.96,2012-11-16,236412453,122,7.1,11007,tt1045658
1890,77930,7000000,45.285,2012-06-28,167221571,110,6.15,2681,tt1915581
1891,37724,200000000,47.837,2012-10-24,1108569499,143,7.22,14119,tt1074638
1892,64688,42000000,38.25,2012-03-14,201585328,109,6.87,9328,tt1232829
1893,72570,30000000,25.335,2012-02-05,196114570,104,7.227,3659,tt1606389
1894,82675,45000000,89.532,2012-09-27,376141306,91,6.332,5996,tt1397280
1895,68734,44500000,21.58,2012-10-11,232325503,120,7.3,7513,tt1024648
1896,67660,12000000,13.846,2012-04-20,96070507,122,6.876,752,tt1621045
1897,80321,145000000,65.481,2012-06-06,746921274,93,6.595,5456,tt1277953
1898,57800,95000000,85.352,2012-06-27,877244782,88,6.349,6803,tt1667889
1899,76492,85000000,62.671,2012-09-20,358375603,91,6.955,7783,tt0837562
1900,68718,100000000,67.872,2012-12-25,425368238,165,8.162,23828,tt1853728
1901,87502,31000000,33.111,2012-11-02,161772375,138,6.8,5385,tt1907668
1902,75674,12000000,21.231,2012-02-24,82499399,110,6.5,997,tt1591479
1903,97630,40000000,27.29,2012-12-19,132820716,157,6.98,4008,tt1790885
1904,76726,15000000,77.498,2012-02-01,145000000,84,6.816,4695,tt1706593
1905,62177,185000000,84.418,2012-06-21,538983207,93,7.007,12209,tt1217209
1906,88042,25000000,15.278,2012-12-25,119772232,104,5.9,421,tt1047540
1907,76487,1000000,23.233,2012-01-06,101758490,83,4.691,699,tt1560985
1908,82990,5000000,26.317,2012-10-17,142817992,97,5.42,1669,tt2109184
1909,114150,17000000,32.474,2012-09-28,115400000,112,7.308,6043,tt1981677
1910,82507,3000000,43.327,2012-03-29,82515113,110,6.86,4782,tt1922777
1911,57214,12000000,95.961,2012-03-01,102731865,88,6.814,5567,tt1636826
1912,77866,25000000,29.204,2012-01-12,96262212,109,6.322,1867,tt1524137
1913,59961,85000000,26.685,2012-02-08,208076205,115,6.4,3162,tt1599348
1914,65086,17000000,22.653,2012-02-03,127730736,95,6.111,3177,tt1596365
1915,59967,30000000,36.885,2012-09-26,47042000,118,6.9,9308,tt1276104
1916,77877,25000000,66.426,2012-04-19,99357138,101,7.116,3306,tt1327194
1917,77883,14000000,21.438,2012-08-30,85446075,92,6.014,1429,tt0431021
1918,77016,7000000,23.419,2012-09-20,48126384,109,7.319,2820,tt1855199
1919,82696,30000000,16.418,2012-08-07,114281051,100,6.273,696,tt1535438
1920,89492,35000000,17.742,2012-12-20,88215156,134,5.841,1944,tt1758830
1921,1930,215000000,116.109,2012-06-23,757930663,136,6.683,15821,tt0948470
1922,83666,16000000,17.941,2012-05-16,68263166,94,7.689,5247,tt1748122
1923,82650,22000000,27.585,2012-08-02,76196538,94,6.282,820,tt2023453
1924,71864,25000000,20.322,2012-08-15,56012642,105,6.968,1066,tt1462769
1925,72545,79000000,90.436,2012-01-19,355692760,94,6.133,3793,tt1397514
1926,82690,165000000,96.465,2012-11-01,471222889,101,7.323,11182,tt1772341
1927,82505,6900000,20.591,2012-09-21,44287131,101,5.792,1612,tt1582507
1928,75780,60000000,85.361,2012-12-20,218340595,130,6.6,6219,tt0790724
1929,93856,1000000,24.881,2012-05-24,38390020,88,5.235,1414,tt1991245
1930,68179,40000000,21.266,2012-12-27,74597643,89,5.729,669,tt0765446
1931,76489,30000000,35.281,2012-04-13,54819301,92,5.791,488,tt0383010
1932,14838,3500000,7.283,2009-01-13,0,84,4.4,54,tt1199550
1933,103731,10000000,15.004,2013-04-26,21587700,130,7.052,2478,tt1935179
1934,82633,26000000,35.107,2012-08-29,53676580,115,7.041,2750,tt1212450
1935,84175,1800000,8.363,2012-06-29,21107746,93,6.8,940,tt2125435
1936,122081,5000000,19.567,2013-01-24,31724284,94,5.217,3521,tt2101441
1937,71552,50000000,51.127,2012-04-04,234989584,113,6.3,4002,tt1605630
1938,97367,15000000,22.97,2013-03-14,35485608,140,6.951,4367,tt1817273
1939,87825,60000000,47.734,2012-09-21,49000000,111,6.941,1344,tt2083383
1940,83686,6000000,13.406,2012-09-07,13231461,96,6.644,1021,tt1840417
1941,113947,1000000,15.558,2012-05-02,9138338,95,6.915,480,tt1866249
1942,84892,13000000,48.631,2012-09-20,33400000,103,7.778,9524,tt1659337
1943,87826,42000000,25.328,2012-10-11,73100000,105,6.189,1281,tt1648179
1944,84332,750000,13.828,2012-06-08,4424699,86,6.801,1247,tt1862079
1945,87496,0,12.913,2012-09-06,19633027,121,6.1,602,tt1381404
1946,82525,45000000,19.899,2012-07-06,82966152,131,6.347,1953,tt1615065
1947,85446,33000000,42.285,2012-07-26,140470746,99,6.918,1893,tt1800741
1948,84340,0,8.985,2012-08-24,0,81,6.613,150,tt2077851
1949,76494,40000000,20.416,2012-05-17,79700000,110,6.026,1656,tt1586265
1950,2048,120000000,46.148,2004-07-15,347234916,115,6.932,10560,tt0343818
1951,97430,15000000,17.489,2012-11-02,20546518,96,5.503,999,tt1258972
1952,84200,850000,13.035,2012-08-31,1243961,85,5.882,259,tt1996264
1953,84188,270000,15.594,2012-08-23,592116,90,6.4,572,tt1971352
1954,64689,15000000,16.272,2012-07-30,37930465,97,6.039,1861,tt1764234
1955,86838,15000000,17.783,2012-10-12,33035736,110,6.803,3429,tt1931533
1956,84341,500000,9.816,2012-01-22,376597,85,6.471,226,tt2063781
1957,104755,1500000,17.487,2012-09-10,1165882,101,5.454,733,tt1731697
1958,114779,0,7.484,2013-04-12,0,86,6.4,191,tt1995341
1959,85414,0,10.067,2012-03-22,0,92,5.674,164,tt1990181
1960,134597,0,21.325,2012-09-21,6842058,82,6.28,878,tt1748227
1961,127867,0,17.35,2012-09-08,0,100,6.125,428,tt1935902
1962,72207,30000000,18.293,2012-04-27,54169363,124,5.835,1197,tt1195478
1963,84306,0,11.011,2012-09-14,327345,97,6.457,470,tt1872818
1964,84199,0,17.306,2012-10-19,22836,95,7.018,1987,tt1763303
1965,84174,3000000,21.574,2012-01-23,11947954,87,5.429,1110,tt1920849
1966,123109,2900000,18.005,2013-03-09,74918,86,5.885,523,tt1763264
1967,82687,40000000,14.912,2012-12-19,41863726,95,5.583,611,tt1694020
1968,88005,10000000,14.427,2012-06-22,9636289,101,6.552,1819,tt1307068
1969,89691,3000000,10.296,2012-02-17,921752,91,5.032,509,tt1603257
1970,70981,130000000,113.657,2012-05-30,403354469,124,6.5,10855,tt1446714
1971,98548,16000000,13.305,2012-06-29,12434778,114,6.8,549,tt1716777
1972,62214,39000000,36.591,2012-10-04,81493846,87,6.94,2907,tt1142977
1973,77174,60000000,36.524,2012-08-03,107139399,90,6.954,2228,tt1623288
1974,60599,12000000,13.994,2012-09-14,35485056,100,6.3,735,tt1764183
1975,82679,14000000,11.973,2012-10-24,11417362,87,5.6,390,tt1663143
1976,71668,5000000,29.963,2012-05-11,8493728,83,4.358,888,tt1714203
1977,127373,6000000,8.566,2013-05-02,2711379,93,7.082,378,tt1932767
1978,76493,65000000,37.455,2012-05-15,179379533,83,6.163,5201,tt1645170
1979,103332,8000000,15.148,2012-07-25,9128263,104,7.1,1425,tt1839492
1980,81796,20000000,31.365,2012-04-12,32948113,95,5.907,1642,tt1592525
1981,27346,350000,12.558,1980-11-14,10000000,88,6.4,341,tt0081114
1982,133694,15000000,10.432,2012-09-23,8138788,106,6.29,601,tt2091473
1983,52520,70000000,54.774,2012-01-19,160112671,88,6.3,3667,tt1496025
1984,68812,20000000,23.029,2012-09-01,1969193,105,6.489,878,tt1491044
1985,77953,95000000,14.522,2012-08-09,104907746,85,5.817,1537,tt1790886
1986,72431,58000000,34.89,2012-01-19,50365377,125,6.494,543,tt0485985
1987,127517,10000000,13.733,2012-09-11,3428048,115,7.047,1005,tt1433811
1988,94348,45000000,20.817,2012-10-18,30353232,101,5.219,645,tt1712170
1989,112336,15700000,10.347,2012-11-22,23570541,98,6.5,1339,tt0975645
1990,70436,26000000,21.857,2012-03-09,29657751,111,6.281,1181,tt1486192
1991,122857,11500000,24.211,2012-10-04,1402307,114,5.532,362,tt1659343
1992,59962,65000000,19.277,2012-02-14,156974557,98,6.145,3066,tt1596350
1993,121824,0,17.947,2012-12-14,0,95,6.001,807,tt1389096
1994,49040,130000000,36.554,2012-08-08,276572938,135,6.207,5156,tt1194173
1995,82390,12500000,25.461,2012-09-14,1353868,107,5.6,652,tt1496422
1996,97614,12000000,16.024,2012-11-08,66351,95,5.927,582,tt1667310
1997,79694,17000000,12.85,2012-08-23,9627492,82,4.409,370,tt1433822
1998,72387,30000000,28.759,2012-04-16,40346186,94,6.46,2124,tt1656190
1999,54054,40000000,14.975,2012-01-26,36893721,91,5.5,884,tt1598828
2000,82684,0,14.358,2012-10-25,7900000,117,7.018,494,tt1629757
2001,58595,170000000,39.264,2012-05-30,396600000,127,5.971,7325,tt1735898
2002,49526,35000000,19.364,2012-08-24,31083599,91,6.311,1874,tt1547234
2003,76163,100000000,47.34,2012-08-08,314975955,103,6.309,6062,tt1764651
2004,68722,32000000,20.827,2012-09-07,28258060,137,7.157,2601,tt1560747
2005,77948,20000000,16.363,2012-04-04,16863583,93,5.264,769,tt1366365
2006,112937,0,3.715,2012-08-29,0,88,3.1,20,tt1520498
2007,78698,40000000,15.623,2012-02-02,24719215,107,6.65,430,tt1430615
2008,62764,85000000,22.523,2012-03-15,183018522,106,5.916,2961,tt1667353
2009,60747,65000000,42.651,2012-03-15,44806783,93,5.66,1397,tt1234719
2010,72358,40000000,23.437,2012-03-07,22044277,91,6.105,1186,tt0763831
2011,77875,35000000,12.11,2012-11-29,0,106,5.632,612,tt1540128
2012,71679,65000000,6.297,2012-09-12,240159255,95,5.801,3542,tt1855325
2013,49527,42000000,27.416,2012-01-13,46221189,102,6.42,2316,tt1568338
2014,72197,60000000,17.95,2012-03-12,123054041,88,6.4,937,tt1430626
2015,83770,25000000,15.821,2012-05-22,8784318,137,5.625,761,tt0337692
2016,135540,0,1.063,1958-09-01,0,95,5.5,4,tt0052428
2017,84305,26350000,10.959,2012-06-22,1576687,94,5.3,201,tt1132449
2018,72331,69000000,83.991,2012-06-20,116471580,105,5.676,2958,tt1611224
2019,80035,68000000,29.293,2012-07-26,68267862,102,5.557,2067,tt1298649
2020,87428,70000000,45.81,2012-06-14,58058367,116,5.766,1621,tt1232200
2021,127493,35000000,23.322,2012-09-06,2106557,96,5.41,900,tt1656186
2022,70074,55000000,23.664,2013-01-31,9489829,92,5.579,1100,tt1308729
2023,80585,75000000,23.156,2012-06-13,59418613,123,6.187,1124,tt1336608
2024,49049,50000000,27.693,2012-09-07,41037742,95,6.806,4465,tt1343727
2025,81188,145000000,63.997,2012-11-21,306941670,97,7.358,6011,tt1446192
2026,41154,225000000,46.841,2012-05-23,624026776,106,6.499,9337,tt1409024
2027,64635,125000000,39.6,2012-08-02,198802074,118,5.977,4944,tt1386703
2028,57165,150000000,64.519,2012-03-28,301970083,99,5.705,3776,tt1646987
2029,62213,150000000,34.464,2012-05-09,245527149,113,6.03,6568,tt1077368
2030,83542,102000000,24.192,2012-10-26,130482868,172,6.87,6450,tt1371111
2031,44833,209000000,52.794,2012-04-11,303025485,131,5.796,4942,tt1440129
2032,49529,250000000,61.907,2012-03-07,284139100,132,6.271,5032,tt0401729
2033,101299,130000000,78.789,2013-11-15,865011746,146,7.42,15651,tt1951264
2034,93456,76000000,94.103,2013-06-26,970761885,98,6.913,10231,tt1690953
2035,109445,150000000,125.99,2013-11-20,1274219009,102,7.249,15042,tt2294629
2036,728619,0,0.6,1987-03-05,0,25,10.0,1,
2037,49047,105000000,35.286,2013-10-03,723192705,91,7.159,14035,tt1454468
2038,138843,13000000,120.598,2013-07-18,320406242,112,7.537,10236,tt1457767
2039,136795,43000000,38.897,2013-06-27,158674180,117,6.601,3599,tt2404463
2040,138832,37000000,47.365,2013-08-07,269994119,110,6.803,8001,tt1723121
2041,168672,40000000,25.4,2013-12-03,251171807,138,6.844,6626,tt1800241
2042,109431,35000000,24.937,2013-02-07,173965010,111,5.838,3059,tt2024432
2043,208134,15000000,20.876,2013-10-22,151831537,92,6.104,1398,tt3063516
2044,132363,25000000,17.172,2013-08-16,115922175,132,7.344,2671,tt1327773
2045,193756,40000000,34.151,2013-12-24,149295601,121,7.425,3752,tt1091191
2046,82992,160000000,13.405,2013-05-21,788680968,131,6.81,9698,tt1905041
2047,91586,5000000,52.979,2013-09-12,161000000,106,6.667,3675,tt2226417
2048,109443,50000000,17.415,2013-12-18,173649015,119,6.138,2250,tt1229340
2049,109414,32000000,32.123,2013-06-12,126041322,107,6.223,5731,tt1245492
2050,62211,200000000,104.208,2013-06-19,743559607,104,7.027,9586,tt1453405
2051,49521,225000000,77.31,2013-06-12,668045518,143,6.602,13866,tt0770828
2052,158015,3000000,51.535,2013-05-31,89328627,86,6.255,7600,tt2184339
2053,109410,40000000,31.745,2013-04-12,95020213,128,7.146,1581,tt0453562
2054,109418,80000000,116.4,2013-07-11,247022278,101,6.104,3733,tt2191701
2055,146304,17000000,11.599,2013-11-15,71625195,123,6.57,229,tt2083355
2056,49519,135000000,70.728,2013-03-15,587204668,98,6.9,6380,tt0481499
2057,109424,55000000,24.456,2013-10-10,218791811,134,7.555,6175,tt1535109
2058,140823,35000000,17.007,2013-11-29,112544580,125,7.349,3021,tt2140373
2059,112949,28000000,17.3,2013-02-07,97594140,115,7.246,2132,tt1702439
2060,75656,75000000,62.905,2013-05-29,351723989,116,7.342,14329,tt1670345
2061,109451,78000000,47.047,2013-09-26,248384621,95,6.438,2776,tt1985966
2062,151960,50000000,31.724,2013-08-09,219788712,91,5.866,1462,tt1691917
2063,64682,105000000,37.064,2013-05-10,351040419,143,7.38,11144,tt1343092
2064,158011,13000000,33.677,2013-03-14,68572378,94,6.8,2641,tt1911644
2065,54138,190000000,40.504,2013-05-05,467365246,132,7.3,8349,tt1408101
2066,139038,2500000,66.729,2013-01-11,60141683,86,5.826,1605,tt2243537
2067,109428,17000000,84.495,2013-04-05,97542952,96,6.479,3941,tt1288558
2068,76203,20000000,34.728,2013-10-18,187000000,134,7.949,10249,tt2024544
2069,76338,170000000,106.732,2013-10-30,644571402,112,6.551,15834,tt1981115
2070,137093,28000000,21.183,2013-10-31,134402450,105,6.401,1935,tt1204975
2071,57158,250000000,96.503,2013-12-11,958400000,161,7.575,11842,tt1170358
2072,82654,35000000,32.55,2013-01-31,116980662,97,6.436,5613,tt1588173
2073,117263,70000000,62.403,2013-03-20,161025640,120,6.381,6005,tt2302755
2074,134411,35000000,23.281,2013-02-21,42930462,112,6.065,2125,tt0882977
2075,205220,12000000,11.013,2013-11-01,100129872,98,7.372,1451,tt2431286
2076,134374,25000000,59.882,2013-04-18,87305549,130,6.227,3970,tt1980209
2077,157547,5000000,22.555,2013-09-08,44459951,104,6.4,2627,tt2388715
2078,152532,5000000,22.033,2013-11-01,55736588,117,7.933,7772,tt0790636
2079,138697,3000000,47.025,2013-09-12,0,90,5.978,3940,tt2229499
2080,68728,200000000,34.88,2013-03-07,491868548,130,5.897,6107,tt1623205
2081,106646,100000000,131.326,2013-12-25,392000000,180,8.036,21267,tt0993846
2082,147773,4600000,16.412,2013-06-06,23198652,103,7.127,1535,tt1727388
2083,160588,18000000,20.928,2013-08-01,99206215,99,6.999,3122,tt2334873
2084,157354,900000,24.223,2013-07-26,17549645,82,7.364,1130,tt2334649
2085,146233,46000000,44.273,2013-09-18,122126687,153,8.076,10142,tt1392214
2086,136400,61000000,41.095,2013-08-02,131940411,109,6.527,3685,tt1272878
2087,76617,10000000,42.408,2013-01-03,47340586,92,5.5,1413,tt1572315
2088,145135,3500000,24.326,2013-02-21,25174316,97,6.292,1590,tt2387433
2089,152737,25000000,16.413,2013-12-26,74188937,121,6.851,1326,tt1322269
2090,1072798,0,1.732,2023-02-22,0,117,0.0,0,tt26225074
2091,76170,120000000,11.984,2013-07-23,415440673,126,6.391,8681,tt1430132
2092,72190,200000000,119.148,2013-06-20,531865000,116,6.803,13902,tt0816711
2093,4258,20000000,96.767,2013-04-11,78378744,86,4.818,2503,tt0795461
2094,146203,5000000,23.305,2013-02-28,15179302,88,4.671,475,tt2034139
2095,209263,0,11.977,2013-09-18,25288872,93,6.707,708,tt2390361
2096,109439,103000000,78.684,2013-05-23,362000072,100,6.216,7808,tt1951261
2097,198277,8000000,22.204,2013-09-07,63464861,104,7.252,3449,tt1980929
2098,116711,100000000,49.76,2013-05-15,268426634,102,6.486,2448,tt0848537
2099,874891,0,9.275,2023-01-03,0,105,7.3,3,tt13238670
2100,107985,20000000,28.267,2013-07-18,46089287,109,6.791,4777,tt1213663
2101,60304,50000000,56.238,2013-01-17,226349749,88,6.016,6156,tt1428538
2102,129670,12000000,13.53,2013-09-21,27682872,115,7.44,1550,tt1821549
2103,7342,0,34.442,2002-11-04,0,132,6.129,404,tt0319970
2104,132344,3000000,14.508,2013-04-05,11176469,109,7.5,2022,tt2209418
2105,144340,13000000,9.361,2013-03-21,18637201,107,5.62,555,tt1814621
2106,146239,26000000,18.108,2013-10-10,51164106,105,6.249,1323,tt2387559
2107,157386,2500000,20.284,2013-08-02,6854611,95,6.64,2624,tt1714206
2108,115782,12000000,19.688,2013-08-16,42100000,129,6.124,2229,tt2357129
2109,87421,38000000,75.534,2013-09-02,98337295,119,6.283,3645,tt1411250
2110,87818,6000000,25.415,2013-01-01,32438988,90,4.574,2046,tt1333125
2111,152601,23000000,39.024,2013-12-18,47351251,126,7.862,12927,tt1798709
2112,203833,0,20.401,2013-11-08,76586316,131,7.482,4007,tt0816442
2113,86829,11000000,17.253,2013-10-13,32935319,104,7.2,2377,tt2042568
2114,171424,5000000,32.161,2013-09-08,12666449,100,5.666,1210,tt2403021
2115,109421,30000000,15.425,2013-02-07,63372757,106,6.58,2781,tt2053463
2116,129139,1500000,16.927,2013-07-24,3566225,104,5.743,909,tt1758795
2117,59859,28000000,42.519,2013-07-17,60700000,103,6.399,5617,tt1650554
2118,175574,55000000,23.083,2013-10-30,110000000,91,5.865,678,tt1621039
2119,145197,100000,10.589,2013-04-05,444098,96,6.408,642,tt2084989
2120,220289,0,56.528,2013-09-19,102617,89,7.249,2407,tt2866360
2121,175291,200000,10.806,2013-03-08,0,88,6.4,361,tt2389182
2122,188166,420000,13.677,2014-04-25,993313,91,6.793,1285,tt2359024
2123,109729,250000,9.592,2013-07-29,56825,99,4.5,217,tt2292959
2124,113148,725000,9.538,2013-02-13,0,94,6.18,245,tt2195548
2125,210479,2000000,14.651,2014-04-10,4635300,85,6.9,2391,tt2692904
2126,204082,22000000,39.242,2013-11-12,43058898,100,6.9,3027,tt2312718
2127,96936,15000000,18.697,2013-06-12,19145732,90,5.409,2833,tt2132285
2128,209403,9500000,14.314,2013-09-06,7800000,89,6.371,703,tt2170299
2129,72525,6000000,9.773,2013-06-07,0,90,5.6,163,tt0762138
2130,152747,9000000,13.223,2013-08-23,6108720,106,6.622,1436,tt2017038
2131,157847,4000000,9.921,2013-05-16,2365467,118,6.5,826,tt2382396
2132,143049,0,19.171,2013-04-18,0,107,6.08,337,tt1067765
2133,211067,4000000,13.476,2013-09-02,9221,99,5.8,360,tt2383068
2134,77987,4800000,15.11,2013-05-30,10337387,90,5.864,2171,tt1602613
2135,87499,6500000,11.979,2013-05-31,2401510,116,6.5,668,tt1869716
2136,130150,18000000,19.394,2013-12-27,20275812,111,6.973,984,tt1967545
2137,85889,5000000,16.371,2013-09-23,9114264,97,6.873,1504,tt1450321
2138,199420,5000000,13.366,2013-07-12,0,107,5.766,197,tt1741243
2139,484641,34000000,37.75,2019-06-19,31626978,119,6.7,2302,tt7456310
2140,124459,30000000,27.43,2013-03-14,27437881,100,5.626,1278,tt0790628
2141,72559,130000000,36.321,2013-03-27,371876278,110,5.59,5071,tt1583421
2142,146227,18000000,12.34,2013-08-29,10501938,90,5.066,562,tt2167202
2143,109091,25000000,15.862,2013-10-25,71009334,117,5.3,1656,tt2193215
2144,157834,8500000,11.274,2013-09-20,770706,107,6.108,1060,tt2333804
2145,93828,8500000,13.542,2013-03-15,3926386,99,5.87,572,tt1684233
2146,146223,0,16.517,2013-08-28,5750401,96,5.927,396,tt2218003
2147,209262,10000000,12.507,2013-10-02,1412181,94,6.226,316,tt2345112
2148,77805,10000000,39.806,2013-08-08,1585582,92,6.024,599,tt1426329
2149,64807,40000000,23.5,2013-12-25,44907260,113,6.072,1139,tt1661382
2150,86825,12000000,21.285,2013-02-28,12077441,99,6.653,2006,tt1682180
2151,164457,22000000,18.138,2013-12-06,15400000,116,6.577,1717,tt1206543
2152,198663,34000000,134.77,2014-09-10,348319861,113,7.171,15415,tt1790864
2153,97370,13300000,27.404,2014-03-14,5735963,108,6.117,2995,tt1441395
2154,96721,38000000,32.097,2013-09-02,90247624,123,7.705,6326,tt1979320
2155,209189,12000000,17.929,2013-09-14,265452,94,5.743,334,tt1663207
2156,106747,12000000,20.515,2013-09-12,15008161,107,5.6,1686,tt2002718
2157,87567,35000000,15.796,2013-04-25,21819348,90,5.9,1044,tt1931435
2158,116741,58000000,1.197,2013-06-07,44000000,119,6.264,3811,tt2234155
2159,72710,44000000,48.271,2013-03-22,63327201,125,6.29,3691,tt1517260
2160,152599,16000000,10.656,2013-11-27,5867686,117,6.3,742,tt1951181
2161,82682,60000000,18.555,2013-01-10,105200903,113,6.3,3693,tt1321870
2162,193613,18000000,15.071,2013-09-25,7972967,93,6.835,243,tt2172935
2163,98357,56000000,21.819,2013-01-18,34737199,109,5.902,1303,tt1235522
2164,152259,10000000,25.593,2013-01-03,1034589,99,5.8,269,tt1922685
2165,119283,35000000,36.836,2013-01-23,46216641,118,6.005,2722,tt1904996
2166,68727,20000000,16.093,2013-03-27,24261569,101,6.62,1963,tt1924429
2167,102362,0,20.651,2013-03-08,18074539,118,6.1,1288,tt2101341
2168,136418,20000000,37.275,2013-05-07,8352885,100,6.176,1485,tt1893256
2169,76285,90000000,28.656,2013-08-07,199850315,106,6.02,4714,tt1854564
2170,68724,115000000,37.77,2013-08-07,286140700,109,6.492,7948,tt1535108
2171,47964,92000000,36.76,2013-02-06,304654182,98,5.303,5811,tt1606378
2172,162903,28000000,15.737,2013-10-11,8555008,128,6.028,897,tt1837703
2173,107846,50000000,35.003,2013-10-09,122915111,115,6.7,4611,tt1211956
2174,190955,25500000,18.834,2013-08-22,2415472,128,6.1,403,tt1747958
2175,192145,28000000,17.091,2013-09-09,1749201,137,5.9,535,tt2343793
2176,115348,35000000,19.481,2013-08-14,13785015,106,5.7,759,tt1413495
